Name,Win %,patch
TryndamereTryndamere,43.18%,12.04
Twisted FateTwisted Fate,40.37%,12.04
TwitchTwitch,56.52%,12.04
UdyrUdyr,48.33%,12.04
UrgotUrgot,49.06%,12.04
VarusVarus,57.14%,12.04
VayneVayne,49.06%,12.04
VayneVayne,42.86%,12.04
VeigarVeigar,53.82%,12.04
VeigarVeigar,59.09%,12.04
Vel'KozVel'Koz,50.00%,12.04
VexVex,46.72%,12.04
ViVi,56.52%,12.04
ViegoViego,51.35%,12.04
ViktorViktor,53.20%,12.04
VladimirVladimir,52.38%,12.04
VladimirVladimir,51.06%,12.04
VolibearVolibear,57.46%,12.04
VolibearVolibear,55.70%,12.04
WarwickWarwick,48.39%,12.04
WarwickWarwick,40.00%,12.04
WukongWukong,58.82%,12.04
XayahXayah,55.07%,12.04
XerathXerath,53.16%,12.04
XerathXerath,50.00%,12.04
Xin ZhaoXin Zhao,51.24%,12.04
YasuoYasuo,52.47%,12.04
YasuoYasuo,48.10%,12.04
YasuoYasuo,45.05%,12.04
YoneYone,50.42%,12.04
YoneYone,48.03%,12.04
YorickYorick,54.55%,12.04
YuumiYuumi,46.43%,12.04
ZacZac,55.65%,12.04
ZedZed,55.97%,12.04
ZedZed,47.22%,12.04
ZeriZeri,53.83%,12.04
ZeriZeri,53.09%,12.04
ZiggsZiggs,45.24%,12.04
ZileanZilean,46.03%,12.04
ZileanZilean,47.54%,12.04
ZoeZoe,51.25%,12.04
ZyraZyra,47.22%,12.04
AatroxAatrox,47.96%,12.03
AhriAhri,58.58%,12.03
AkaliAkali,48.08%,12.03
AkaliAkali,49.68%,12.03
AkshanAkshan,57.75%,12.03
AkshanAkshan,45.78%,12.03
AlistarAlistar,50.88%,12.03
AmumuAmumu,72.41%,12.03
AniviaAnivia,48.53%,12.03
AnnieAnnie,58.14%,12.03
ApheliosAphelios,49.25%,12.03
AsheAshe,52.99%,12.03
Aurelion SolAurelion Sol,58.95%,12.03
AzirAzir,58.70%,12.03
BardBard,51.03%,12.03
BlitzcrankBlitzcrank,58.08%,12.03
BrandBrand,54.69%,12.03
BrandBrand,42.86%,12.03
BraumBraum,48.72%,12.03
CaitlynCaitlyn,49.71%,12.03
CamilleCamille,52.02%,12.03
CassiopeiaCassiopeia,61.84%,12.03
CassiopeiaCassiopeia,60.00%,12.03
CassiopeiaCassiopeia,47.83%,12.03
Cho'GathCho'Gath,61.90%,12.03
Cho'GathCho'Gath,43.59%,12.03
CorkiCorki,41.78%,12.03
DariusDarius,59.87%,12.03
DianaDiana,54.27%,12.03
DianaDiana,61.54%,12.03
Dr. MundoDr. Mundo,46.84%,12.03
DravenDraven,53.17%,12.03
EkkoEkko,47.77%,12.03
EkkoEkko,48.67%,12.03
EliseElise,53.42%,12.03
EvelynnEvelynn,53.74%,12.03
EzrealEzreal,54.84%,12.03
FiddlesticksFiddlesticks,58.49%,12.03
FioraFiora,50.46%,12.03
FizzFizz,46.34%,12.03
GalioGalio,57.33%,12.03
GalioGalio,45.45%,12.03
GangplankGangplank,58.33%,12.03
GarenGaren,47.57%,12.03
GnarGnar,54.61%,12.03
GragasGragas,54.58%,12.03
GragasGragas,53.19%,12.03
GravesGraves,57.99%,12.03
GravesGraves,49.88%,12.03
GwenGwen,55.11%,12.03
GwenGwen,53.26%,12.03
HecarimHecarim,47.63%,12.03
HeimerdingerHeimerdinger,50.00%,12.03
IllaoiIllaoi,53.23%,12.03
IreliaIrelia,51.19%,12.03
IreliaIrelia,49.77%,12.03
IvernIvern,55.84%,12.03
IvernIvern,42.31%,12.03
JannaJanna,50.60%,12.03
JannaJanna,54.55%,12.03
Jarvan IVJarvan IV,48.16%,12.03
JaxJax,54.15%,12.03
JayceJayce,50.91%,12.03
JayceJayce,56.25%,12.03
JhinJhin,51.65%,12.03
JinxJinx,54.63%,12.03
Kai'SaKai'Sa,48.15%,12.03
KalistaKalista,49.23%,12.03
KarmaKarma,48.04%,12.03
KarmaKarma,49.02%,12.03
KarthusKarthus,63.16%,12.03
KarthusKarthus,43.85%,12.03
KarthusKarthus,46.25%,12.03
KassadinKassadin,50.75%,12.03
KatarinaKatarina,53.44%,12.03
KayleKayle,59.09%,12.03
KayleKayle,60.87%,12.03
KayleKayle,56.98%,12.03
KayleKayle,45.45%,12.03
KaynKayn,51.03%,12.03
KennenKennen,60.71%,12.03
KennenKennen,56.88%,12.03
Kha'ZixKha'Zix,53.69%,12.03
KindredKindred,58.78%,12.03
KledKled,68.29%,12.03
Kog'MawKog'Maw,52.73%,12.03
LeBlancLeBlanc,50.00%,12.03
Lee SinLee Sin,51.60%,12.03
LeonaLeona,51.19%,12.03
LilliaLillia,49.21%,12.03
LilliaLillia,50.00%,12.03
LissandraLissandra,50.00%,12.03
LucianLucian,50.93%,12.03
LucianLucian,39.58%,12.03
LucianLucian,35.90%,12.03
LuluLulu,57.61%,12.03
LuxLux,57.27%,12.03
LuxLux,44.90%,12.03
MalphiteMalphite,57.75%,12.03
MalphiteMalphite,50.00%,12.03
MalzaharMalzahar,60.67%,12.03
MaokaiMaokai,52.50%,12.03
Master YiMaster Yi,53.10%,12.03
Miss FortuneMiss Fortune,51.42%,12.03
MordekaiserMordekaiser,44.93%,12.03
MorganaMorgana,54.55%,12.03
NamiNami,48.22%,12.03
NasusNasus,40.00%,12.03
NautilusNautilus,51.19%,12.03
NeekoNeeko,0.00%,12.03
NidaleeNidalee,53.71%,12.03
NocturneNocturne,50.98%,12.03
NunuNunu,46.30%,12.03
NunuNunu,41.38%,12.03
OlafOlaf,53.92%,12.03
OriannaOrianna,49.28%,12.03
OrnnOrnn,55.56%,12.03
PantheonPantheon,65.00%,12.03
PantheonPantheon,59.52%,12.03
PantheonPantheon,38.46%,12.03
PoppyPoppy,58.40%,12.03
PoppyPoppy,59.83%,12.03
PykePyke,54.58%,12.03
QiyanaQiyana,59.40%,12.03
QiyanaQiyana,52.51%,12.03
QuinnQuinn,63.04%,12.03
RakanRakan,54.26%,12.03
RammusRammus,50.00%,12.03
Rek'SaiRek'Sai,54.02%,12.03
RellRell,43.24%,12.03
RenektonRenekton,51.62%,12.03
RenektonRenekton,52.00%,12.03
RengarRengar,53.96%,12.03
RengarRengar,47.83%,12.03
RivenRiven,58.02%,12.03
RumbleRumble,68.42%,12.03
RumbleRumble,56.25%,12.03
RumbleRumble,50.00%,12.03
RyzeRyze,50.87%,12.03
SamiraSamira,52.80%,12.03
SejuaniSejuani,60.61%,12.03
SennaSenna,47.66%,12.03
SennaSenna,50.72%,12.03
SeraphineSeraphine,46.77%,12.03
SeraphineSeraphine,43.86%,12.03
SeraphineSeraphine,33.33%,12.03
SettSett,45.95%,12.03
SettSett,43.08%,12.03
ShacoShaco,50.81%,12.03
ShacoShaco,36.36%,12.03
ShenShen,51.35%,12.03
ShyvanaShyvana,55.00%,12.03
SingedSinged,60.61%,12.03
SingedSinged,45.45%,12.03
SionSion,52.90%,12.03
SivirSivir,55.81%,12.03
SkarnerSkarner,65.00%,12.03
SonaSona,55.79%,12.03
SorakaSoraka,55.03%,12.03
SwainSwain,55.17%,12.03
SylasSylas,49.86%,12.03
SylasSylas,46.48%,12.03
SyndraSyndra,55.93%,12.03
Tahm KenchTahm Kench,55.17%,12.03
Tahm KenchTahm Kench,52.73%,12.03
Tahm KenchTahm Kench,48.89%,12.03
TaliyahTaliyah,53.75%,12.03
TaliyahTaliyah,52.78%,12.03
TalonTalon,59.48%,12.03
TalonTalon,50.00%,12.03
TaricTaric,54.24%,12.03
TaricTaric,47.50%,12.03
TeemoTeemo,57.78%,12.03
ThreshThresh,52.29%,12.03
TristanaTristana,50.90%,12.03
TristanaTristana,39.47%,12.03
TrundleTrundle,58.11%,12.03
TrundleTrundle,57.50%,12.03
TryndamereTryndamere,53.32%,12.03
TryndamereTryndamere,50.00%,12.03
Twisted FateTwisted Fate,55.21%,12.03
TwitchTwitch,52.02%,12.03
UdyrUdyr,51.67%,12.03
UrgotUrgot,39.13%,12.03
VarusVarus,55.00%,12.03
VayneVayne,67.12%,12.03
VayneVayne,54.34%,12.03
VeigarVeigar,52.75%,12.03
VeigarVeigar,59.02%,12.03
Vel'KozVel'Koz,47.22%,12.03
Vel'KozVel'Koz,50.00%,12.03
VexVex,54.21%,12.03
ViVi,49.23%,12.03
ViegoViego,49.73%,12.03
ViktorViktor,51.23%,12.03
VladimirVladimir,51.45%,12.03
VladimirVladimir,56.12%,12.03
VolibearVolibear,58.29%,12.03
VolibearVolibear,50.68%,12.03
WarwickWarwick,60.61%,12.03
WarwickWarwick,46.00%,12.03
WukongWukong,50.55%,12.03
XayahXayah,54.14%,12.03
XerathXerath,50.75%,12.03
XerathXerath,50.00%,12.03
Xin ZhaoXin Zhao,55.31%,12.03
YasuoYasuo,50.92%,12.03
YasuoYasuo,56.57%,12.03
YasuoYasuo,57.50%,12.03
YoneYone,56.13%,12.03
YoneYone,50.64%,12.03
YorickYorick,61.02%,12.03
YuumiYuumi,52.30%,12.03
ZacZac,55.75%,12.03
ZacZac,53.85%,12.03
ZedZed,55.91%,12.03
ZedZed,51.16%,12.03
ZeriZeri,58.02%,12.03
ZeriZeri,59.74%,12.03
ZiggsZiggs,53.00%,12.03
ZiggsZiggs,48.00%,12.03
ZileanZilean,55.22%,12.03
ZileanZilean,51.93%,12.03
ZoeZoe,57.99%,12.03
ZyraZyra,53.33%,12.03
AatroxAatrox,47.67%,12.02
AhriAhri,54.55%,12.02
AkaliAkali,52.16%,12.02
AkaliAkali,50.81%,12.02
AkshanAkshan,53.38%,12.02
AkshanAkshan,55.14%,12.02
AlistarAlistar,51.90%,12.02
AmumuAmumu,0.00%,12.02
AniviaAnivia,53.85%,12.02
AnnieAnnie,52.17%,12.02
ApheliosAphelios,48.11%,12.02
AsheAshe,39.39%,12.02
Aurelion SolAurelion Sol,56.52%,12.02
AzirAzir,51.85%,12.02
BardBard,54.48%,12.02
BlitzcrankBlitzcrank,60.28%,12.02
BrandBrand,40.00%,12.02
BraumBraum,45.90%,12.02
CaitlynCaitlyn,52.19%,12.02
CamilleCamille,51.44%,12.02
CassiopeiaCassiopeia,51.28%,12.02
Cho'GathCho'Gath,53.85%,12.02
Cho'GathCho'Gath,50.00%,12.02
CorkiCorki,56.52%,12.02
DariusDarius,42.00%,12.02
DianaDiana,52.98%,12.02
Dr. MundoDr. Mundo,56.76%,12.02
DravenDraven,55.33%,12.02
EkkoEkko,50.57%,12.02
EkkoEkko,48.67%,12.02
EliseElise,50.00%,12.02
EvelynnEvelynn,55.93%,12.02
EzrealEzreal,47.78%,12.02
FiddlesticksFiddlesticks,52.50%,12.02
FioraFiora,55.44%,12.02
FizzFizz,33.33%,12.02
GalioGalio,48.33%,12.02
GalioGalio,41.67%,12.02
GangplankGangplank,47.06%,12.02
GarenGaren,41.67%,12.02
GnarGnar,57.89%,12.02
GragasGragas,47.27%,12.02
GragasGragas,54.55%,12.02
GragasGragas,34.78%,12.02
GravesGraves,50.20%,12.02
GravesGraves,55.12%,12.02
GwenGwen,54.09%,12.02
GwenGwen,54.26%,12.02
HecarimHecarim,52.17%,12.02
HeimerdingerHeimerdinger,0.00%,12.02
IllaoiIllaoi,56.14%,12.02
IreliaIrelia,48.67%,12.02
IreliaIrelia,44.30%,12.02
IvernIvern,0.00%,12.02
JannaJanna,53.48%,12.02
Jarvan IVJarvan IV,51.52%,12.02
JaxJax,48.54%,12.02
JayceJayce,51.00%,12.02
JayceJayce,52.50%,12.02
JhinJhin,54.69%,12.02
JinxJinx,55.14%,12.02
Kai'SaKai'Sa,47.47%,12.02
KalistaKalista,36.36%,12.02
KarmaKarma,47.35%,12.02
KarthusKarthus,60.00%,12.02
KarthusKarthus,46.67%,12.02
KarthusKarthus,43.48%,12.02
KassadinKassadin,51.19%,12.02
KatarinaKatarina,49.66%,12.02
KayleKayle,52.38%,12.02
KayleKayle,48.48%,12.02
KaynKayn,53.00%,12.02
KennenKennen,47.30%,12.02
Kha'ZixKha'Zix,51.94%,12.02
KindredKindred,60.80%,12.02
KledKled,0.00%,12.02
Kog'MawKog'Maw,0.00%,12.02
LeBlancLeBlanc,53.51%,12.02
Lee SinLee Sin,53.13%,12.02
LeonaLeona,47.86%,12.02
LilliaLillia,50.00%,12.02
LissandraLissandra,54.43%,12.02
LucianLucian,55.45%,12.02
LucianLucian,56.67%,12.02
LuluLulu,51.02%,12.02
LuxLux,53.85%,12.02
LuxLux,62.50%,12.02
LuxLux,46.88%,12.02
MalphiteMalphite,50.68%,12.02
MalzaharMalzahar,51.28%,12.02
MaokaiMaokai,0.00%,12.02
Master YiMaster Yi,49.28%,12.02
Miss FortuneMiss Fortune,59.21%,12.02
MordekaiserMordekaiser,65.52%,12.02
MorganaMorgana,42.31%,12.02
NamiNami,52.71%,12.02
NasusNasus,58.18%,12.02
NautilusNautilus,43.37%,12.02
NeekoNeeko,0.00%,12.02
NidaleeNidalee,54.87%,12.02
NocturneNocturne,55.32%,12.02
NunuNunu,56.36%,12.02
OlafOlaf,57.14%,12.02
OriannaOrianna,48.86%,12.02
OrnnOrnn,54.84%,12.02
PantheonPantheon,0.00%,12.02
PoppyPoppy,57.47%,12.02
PoppyPoppy,45.33%,12.02
PykePyke,53.07%,12.02
PykePyke,40.00%,12.02
QiyanaQiyana,56.44%,12.02
QiyanaQiyana,46.43%,12.02
QuinnQuinn,0.00%,12.02
RakanRakan,51.89%,12.02
RammusRammus,46.43%,12.02
Rek'SaiRek'Sai,51.02%,12.02
RellRell,47.83%,12.02
RenektonRenekton,50.00%,12.02
RenektonRenekton,44.12%,12.02
RengarRengar,47.79%,12.02
RivenRiven,68.75%,12.02
RumbleRumble,60.00%,12.02
RyzeRyze,51.85%,12.02
SamiraSamira,47.34%,12.02
SejuaniSejuani,29.17%,12.02
SennaSenna,62.45%,12.02
SennaSenna,62.90%,12.02
SeraphineSeraphine,63.64%,12.02
SeraphineSeraphine,52.63%,12.02
SeraphineSeraphine,38.46%,12.02
SettSett,57.06%,12.02
SettSett,37.50%,12.02
ShacoShaco,58.06%,12.02
ShenShen,90.70%,12.02
ShenShen,52.21%,12.02
ShyvanaShyvana,0.00%,12.02
SingedSinged,0.00%,12.02
SionSion,56.36%,12.02
SivirSivir,38.71%,12.02
SkarnerSkarner,73.08%,12.02
SonaSona,58.49%,12.02
SorakaSoraka,51.01%,12.02
SwainSwain,0.00%,12.02
SylasSylas,53.05%,12.02
SylasSylas,48.89%,12.02
SyndraSyndra,53.77%,12.02
Tahm KenchTahm Kench,60.00%,12.02
Tahm KenchTahm Kench,57.69%,12.02
TaliyahTaliyah,56.00%,12.02
TalonTalon,61.11%,12.02
TalonTalon,50.68%,12.02
TaricTaric,0.00%,12.02
TeemoTeemo,50.00%,12.02
ThreshThresh,53.68%,12.02
TristanaTristana,60.00%,12.02
TristanaTristana,46.15%,12.02
TrundleTrundle,60.53%,12.02
TryndamereTryndamere,48.17%,12.02
TryndamereTryndamere,35.38%,12.02
Twisted FateTwisted Fate,52.55%,12.02
TwitchTwitch,52.63%,12.02
UdyrUdyr,59.46%,12.02
UrgotUrgot,53.85%,12.02
VarusVarus,56.10%,12.02
VayneVayne,47.25%,12.02
VayneVayne,43.24%,12.02
VeigarVeigar,52.00%,12.02
VeigarVeigar,51.43%,12.02
Vel'KozVel'Koz,0.00%,12.02
VexVex,56.73%,12.02
ViVi,64.52%,12.02
ViegoViego,54.52%,12.02
ViktorViktor,41.32%,12.02
ViktorViktor,46.81%,12.02
VladimirVladimir,46.02%,12.02
VladimirVladimir,42.11%,12.02
VolibearVolibear,60.47%,12.02
VolibearVolibear,50.91%,12.02
WarwickWarwick,0.00%,12.02
WukongWukong,52.38%,12.02
XayahXayah,60.00%,12.02
XerathXerath,53.85%,12.02
XerathXerath,39.22%,12.02
Xin ZhaoXin Zhao,51.88%,12.02
YasuoYasuo,56.85%,12.02
YasuoYasuo,48.84%,12.02
YasuoYasuo,45.83%,12.02
YoneYone,51.32%,12.02
YoneYone,43.09%,12.02
YorickYorick,65.52%,12.02
YuumiYuumi,55.86%,12.02
ZacZac,51.32%,12.02
ZedZed,58.62%,12.02
ZedZed,50.00%,12.02
ZeriZeri,48.32%,12.02
ZeriZeri,49.12%,12.02
ZiggsZiggs,56.41%,12.02
ZileanZilean,71.67%,12.02
ZileanZilean,47.47%,12.02
ZoeZoe,42.42%,12.02
ZyraZyra,63.41%,12.02
AatroxAatrox,53.31%,12.01
AhriAhri,50.00%,12.01
AkaliAkali,53.47%,12.01
AkaliAkali,50.44%,12.01
AkshanAkshan,56.26%,12.01
AkshanAkshan,54.01%,12.01
AlistarAlistar,53.26%,12.01
AmumuAmumu,50.00%,12.01
AniviaAnivia,55.00%,12.01
AnnieAnnie,61.54%,12.01
ApheliosAphelios,51.98%,12.01
AsheAshe,48.51%,12.01
Aurelion SolAurelion Sol,49.35%,12.01
AzirAzir,50.00%,12.01
BardBard,53.42%,12.01
BlitzcrankBlitzcrank,51.16%,12.01
BrandBrand,44.07%,12.01
BraumBraum,59.49%,12.01
CaitlynCaitlyn,55.30%,12.01
CamilleCamille,50.43%,12.01
CassiopeiaCassiopeia,65.22%,12.01
CassiopeiaCassiopeia,49.26%,12.01
CassiopeiaCassiopeia,41.46%,12.01
Cho'GathCho'Gath,64.47%,12.01
Cho'GathCho'Gath,39.13%,12.01
CorkiCorki,51.99%,12.01
DariusDarius,53.38%,12.01
DianaDiana,53.25%,12.01
Dr. MundoDr. Mundo,50.00%,12.01
DravenDraven,50.29%,12.01
EkkoEkko,51.37%,12.01
EkkoEkko,47.66%,12.01
EliseElise,50.00%,12.01
EvelynnEvelynn,53.14%,12.01
EzrealEzreal,50.23%,12.01
FiddlesticksFiddlesticks,50.00%,12.01
FioraFiora,54.80%,12.01
FizzFizz,45.76%,12.01
GalioGalio,51.01%,12.01
GalioGalio,58.14%,12.01
GangplankGangplank,48.95%,12.01
GarenGaren,60.00%,12.01
GnarGnar,56.04%,12.01
GragasGragas,51.44%,12.01
GragasGragas,53.68%,12.01
GragasGragas,58.23%,12.01
GravesGraves,51.85%,12.01
GravesGraves,48.41%,12.01
GwenGwen,53.85%,12.01
HecarimHecarim,54.76%,12.01
HeimerdingerHeimerdinger,50.00%,12.01
HeimerdingerHeimerdinger,55.00%,12.01
HeimerdingerHeimerdinger,35.48%,12.01
IllaoiIllaoi,48.24%,12.01
IreliaIrelia,50.15%,12.01
IreliaIrelia,44.62%,12.01
IvernIvern,37.93%,12.01
JannaJanna,57.99%,12.01
Jarvan IVJarvan IV,54.69%,12.01
JaxJax,55.07%,12.01
JayceJayce,53.58%,12.01
JayceJayce,47.76%,12.01
JhinJhin,52.98%,12.01
JinxJinx,53.68%,12.01
Kai'SaKai'Sa,53.27%,12.01
KalistaKalista,50.97%,12.01
KarmaKarma,51.14%,12.01
KarthusKarthus,59.62%,12.01
KarthusKarthus,57.14%,12.01
KarthusKarthus,50.00%,12.01
KassadinKassadin,55.40%,12.01
KatarinaKatarina,47.67%,12.01
KayleKayle,50.85%,12.01
KayleKayle,39.13%,12.01
KaynKayn,53.85%,12.01
KennenKennen,48.30%,12.01
Kha'ZixKha'Zix,50.32%,12.01
KindredKindred,55.65%,12.01
KledKled,50.85%,12.01
Kog'MawKog'Maw,61.76%,12.01
LeBlancLeBlanc,52.87%,12.01
Lee SinLee Sin,54.00%,12.01
LeonaLeona,54.08%,12.01
LilliaLillia,51.75%,12.01
LissandraLissandra,50.00%,12.01
LucianLucian,54.21%,12.01
LucianLucian,49.45%,12.01
LucianLucian,47.46%,12.01
LuluLulu,53.09%,12.01
LuxLux,52.77%,12.01
LuxLux,53.62%,12.01
MalphiteMalphite,57.45%,12.01
MalphiteMalphite,42.86%,12.01
MalzaharMalzahar,58.75%,12.01
MaokaiMaokai,48.68%,12.01
Master YiMaster Yi,61.90%,12.01
Master YiMaster Yi,47.52%,12.01
Miss FortuneMiss Fortune,51.18%,12.01
MordekaiserMordekaiser,47.57%,12.01
MorganaMorgana,48.95%,12.01
NamiNami,52.48%,12.01
NasusNasus,57.41%,12.01
NautilusNautilus,53.28%,12.01
NeekoNeeko,45.83%,12.01
NidaleeNidalee,52.46%,12.01
NocturneNocturne,53.97%,12.01
NunuNunu,51.97%,12.01
NunuNunu,55.36%,12.01
OlafOlaf,60.20%,12.01
OriannaOrianna,56.06%,12.01
OrnnOrnn,51.83%,12.01
PantheonPantheon,59.26%,12.01
PantheonPantheon,50.00%,12.01
PantheonPantheon,51.16%,12.01
PoppyPoppy,54.80%,12.01
PoppyPoppy,49.49%,12.01
PykePyke,50.39%,12.01
QiyanaQiyana,53.85%,12.01
QiyanaQiyana,52.29%,12.01
QuinnQuinn,62.22%,12.01
RakanRakan,52.89%,12.01
RammusRammus,53.70%,12.01
Rek'SaiRek'Sai,59.01%,12.01
RellRell,50.35%,12.01
RenektonRenekton,52.83%,12.01
RenektonRenekton,65.06%,12.01
RengarRengar,52.94%,12.01
RivenRiven,58.59%,12.01
RumbleRumble,52.04%,12.01
RumbleRumble,54.55%,12.01
RumbleRumble,40.48%,12.01
RyzeRyze,51.78%,12.01
RyzeRyze,55.17%,12.01
SamiraSamira,50.81%,12.01
SejuaniSejuani,37.50%,12.01
SennaSenna,55.50%,12.01
SennaSenna,45.45%,12.01
SeraphineSeraphine,53.03%,12.01
SeraphineSeraphine,44.83%,12.01
SeraphineSeraphine,36.23%,12.01
SettSett,51.52%,12.01
SettSett,44.68%,12.01
ShacoShaco,59.22%,12.01
ShacoShaco,60.00%,12.01
ShenShen,55.02%,12.01
ShenShen,74.55%,12.01
ShyvanaShyvana,41.38%,12.01
SingedSinged,51.22%,12.01
SionSion,58.73%,12.01
SionSion,54.17%,12.01
SivirSivir,55.10%,12.01
SkarnerSkarner,0.00%,12.01
SonaSona,57.63%,12.01
SorakaSoraka,54.84%,12.01
SwainSwain,41.67%,12.01
SylasSylas,50.00%,12.01
SylasSylas,47.37%,12.01
SyndraSyndra,54.60%,12.01
Tahm KenchTahm Kench,52.63%,12.01
TaliyahTaliyah,55.26%,12.01
TaliyahTaliyah,47.44%,12.01
TalonTalon,46.14%,12.01
TalonTalon,45.00%,12.01
TaricTaric,48.67%,12.01
TeemoTeemo,42.42%,12.01
ThreshThresh,52.87%,12.01
TristanaTristana,57.60%,12.01
TristanaTristana,46.67%,12.01
TrundleTrundle,52.17%,12.01
TrundleTrundle,56.25%,12.01
TryndamereTryndamere,55.37%,12.01
TryndamereTryndamere,45.05%,12.01
Twisted FateTwisted Fate,50.89%,12.01
TwitchTwitch,56.81%,12.01
TwitchTwitch,45.95%,12.01
UdyrUdyr,46.15%,12.01
UrgotUrgot,57.75%,12.01
VarusVarus,50.36%,12.01
VayneVayne,55.91%,12.01
VayneVayne,59.49%,12.01
VeigarVeigar,50.41%,12.01
Vel'KozVel'Koz,54.43%,12.01
VexVex,50.83%,12.01
ViVi,56.86%,12.01
ViegoViego,50.08%,12.01
ViktorViktor,52.43%,12.01
ViktorViktor,53.06%,12.01
VladimirVladimir,55.03%,12.01
VladimirVladimir,50.55%,12.01
VolibearVolibear,56.25%,12.01
VolibearVolibear,38.98%,12.01
WarwickWarwick,51.72%,12.01
WarwickWarwick,42.50%,12.01
WukongWukong,53.95%,12.01
XayahXayah,53.55%,12.01
XerathXerath,50.00%,12.01
XerathXerath,53.49%,12.01
XerathXerath,44.92%,12.01
Xin ZhaoXin Zhao,52.74%,12.01
YasuoYasuo,54.29%,12.01
YasuoYasuo,57.14%,12.01
YasuoYasuo,48.08%,12.01
YoneYone,48.64%,12.01
YoneYone,48.39%,12.01
YorickYorick,51.43%,12.01
YuumiYuumi,49.51%,12.01
ZacZac,51.06%,12.01
ZacZac,60.87%,12.01
ZedZed,53.45%,12.01
ZedZed,54.14%,12.01
ZiggsZiggs,57.38%,12.01
ZiggsZiggs,38.10%,12.01
ZileanZilean,64.91%,12.01
ZileanZilean,51.43%,12.01
ZoeZoe,54.18%,12.01
ZyraZyra,54.39%,12.01
OlafOlaf,56.00%,11.01
Kai'SaKai'Sa,53.00%,11.01
PantheonPantheon,60.00%,11.01
RenektonRenekton,56.00%,11.01
TaliyahTaliyah,65.00%,11.01
CamilleCamille,58.00%,11.01
AkaliAkali,48.00%,11.01
AlistarAlistar,50.00%,11.01
GalioGalio,45.00%,11.01
SyndraSyndra,49.00%,11.01
OriannaOrianna,53.00%,11.01
ThreshThresh,51.00%,11.01
GravesGraves,45.00%,11.01
LeonaLeona,52.00%,11.01
NidaleeNidalee,55.00%,11.01
LilliaLillia,43.00%,11.01
ApheliosAphelios,51.00%,11.01
GnarGnar,53.00%,11.01
SamiraSamira,47.00%,11.01
GragasGragas,56.00%,11.01
Twisted FateTwisted Fate,60.00%,11.01
LucianLucian,50.00%,11.01
ZoeZoe,50.00%,11.01
AatroxAatrox,41.00%,11.01
YoneYone,51.00%,11.01
JhinJhin,45.00%,11.01
OrnnOrnn,43.00%,11.01
SeraphineSeraphine,53.00%,11.01
SettSett,52.00%,11.01
RellRell,58.00%,11.01
HecarimHecarim,36.00%,11.01
Miss FortuneMiss Fortune,51.00%,11.01
ViktorViktor,43.00%,11.01
XayahXayah,48.00%,11.01
JayceJayce,56.00%,11.01
IreliaIrelia,56.00%,11.01
NautilusNautilus,42.00%,11.01
GangplankGangplank,42.00%,11.01
MaokaiMaokai,63.00%,11.01
ShenShen,38.00%,11.01
MalphiteMalphite,50.00%,11.01
RakanRakan,55.00%,11.01
TristanaTristana,36.00%,11.01
UdyrUdyr,50.00%,11.01
VolibearVolibear,50.00%,11.01
SylasSylas,48.00%,11.01
KennenKennen,43.00%,11.01
AzirAzir,39.00%,11.01
KarmaKarma,50.00%,11.01
KindredKindred,58.00%,11.01
BraumBraum,40.00%,11.01
JaxJax,50.00%,11.01
IvernIvern,50.00%,11.01
VayneVayne,64.00%,11.01
EkkoEkko,60.00%,11.01
KalistaKalista,50.00%,11.01
KarthusKarthus,38.00%,11.01
RyzeRyze,50.00%,11.01
AniviaAnivia,50.00%,11.01
AsheAshe,55.00%,11.01
LeBlancLeBlanc,42.00%,11.01
Kha'ZixKha'Zix,63.00%,11.01
LuluLulu,44.00%,11.01
WukongWukong,50.00%,11.01
Lee SinLee Sin,47.00%,11.01
MordekaiserMordekaiser,50.00%,11.01
SejuaniSejuani,38.00%,11.01
EliseElise,60.00%,11.01
SionSion,50.00%,11.01
FioraFiora,50.00%,11.01
Jarvan IVJarvan IV,43.00%,11.01
DariusDarius,50.00%,11.01
EzrealEzreal,50.00%,11.01
BardBard,40.00%,11.01
UrgotUrgot,50.00%,11.01
YasuoYasuo,50.00%,11.01
RivenRiven,50.00%,11.01
DravenDraven,50.00%,11.01
MorganaMorgana,50.00%,11.01
VladimirVladimir,50.00%,11.01
KassadinKassadin,50.00%,11.01
NunuNunu,50.00%,11.01
PoppyPoppy,60.00%,11.01
QuinnQuinn,40.00%,11.01
RumbleRumble,40.00%,11.01
CassiopeiaCassiopeia,50.00%,11.01
TaricTaric,50.00%,11.01
KaynKayn,50.00%,11.01
BlitzcrankBlitzcrank,50.00%,11.01
SivirSivir,50.00%,11.01
SkarnerSkarner,50.00%,11.01
Rek'SaiRek'Sai,50.00%,11.01
Cho'GathCho'Gath,60.00%,11.01
JannaJanna,50.00%,11.01
Kog'MawKog'Maw,50.00%,11.01
RengarRengar,50.00%,11.01
ZiggsZiggs,50.00%,11.01
ZileanZilean,50.00%,11.01
KledKled,50.00%,11.01
FizzFizz,50.00%,11.01
KayleKayle,50.00%,11.01
MalzaharMalzahar,50.00%,11.01
ZedZed,50.00%,11.01
Vel'KozVel'Koz,50.00%,11.01
Aurelion SolAurelion Sol,50.00%,11.01
PykePyke,50.00%,11.01
QiyanaQiyana,50.00%,11.01
SennaSenna,50.00%,11.01
AnnieAnnie,50.00%,11.01
